"";"volumeInfo.title";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.subtitle";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"260";"Le crépuscule des idoles";"Frédéric Nietzsche";"FV Éditions";"2015-07-23";"""Ce petit écrit est une grande déclaration de guerre ; et pour ce qui en est de surprendre les secrets des idoles, cette fois-ci ce ne sont pas des dieux à la mode, mais des idoles éternelles que l’on touche ici du marteau comme on ferait d’un diapason, — il n’y a, en dernière analyse, pas d’idoles plus anciennes, plus convaincues, plus boursouflées... Il n’y en a pas non plus de plus creuses."" F. Nietzsche. Véritable résumé sans concession et sans détours de la philosophie de l'auteur, cette oeuvre comporte 10 chapitres et contient également un extrait de son oeuvre la plus célèbre : Ainsi parlait ZARATHOUSTRA.";130;"BOOK";"Philosophy";"NOT_MATURE";TRUE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Sts6CgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=260&source=gbs_api";"https://play.google.com/store/books/details?id=Sts6CgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-Sts6CgAAQBAJ";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=Sts6CgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Sts6CgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"261";"Qui a peur de la mort ?";"Nnedi Okorafor";"Panini";"2013-11-06";"World Fantasy Awards 2011. Afrique, après l’apocalypse. Le monde a changé de bien des façons, mais il est une région où les génocides intertribaux continuent d’ensanglanter la terre. Une femme survit à l’anéantissement de son village. Elle erre dans le désert dans l’espoir d’y mourir, mais donne naissance à une petite fille dont la peau et les cheveux ont la couleur du sable. Persuadée que son enfant est différente, extraordinaire, elle la nomme « Onyesonwu », ce qui signifie, dans une langue ancienne : « Qui a peur de la mort ? » À mesure qu’Onye grandit, elle comprend peu à peu qu'elle porte les stigmates physiques et sociaux de sa violente conception. Des pouvoirs magiques aussi insolites que remarquables commencent à se manifester chez elle alors qu’elle est encore enfant. Sa destinée mystique et sa nature rebelle la poussent à quitter son foyer pour se lancer dans un voyage qui la forcera à affronter sa nature, la tradition, l’histoire, l’amour, les mystères spirituels de sa culture, et à apprendre enfin pourquoi elle a reçu le nom qu’elle porte : Qui a Peur de la Mort.";528;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=9c7vAQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=261&source=gbs_api";"http://books.google.fr/books?id=9c7vAQAAQBAJ&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Qui_a_peur_de_la_mort.html?hl=&id=9c7vAQAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=9c7vAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=9c7vAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"262";"Le Livre de la jungle (illustré)";"Rudyard Kipling";"Clap Publishing, LLC.";"2017-09-28";"Le Livre de la Jungle est un recueil de nouvelles dont chacune raconte une histoire qui se passe dans la jungle, forêt de l’Inde où vivent des animaux sauvages typiques du pays, ainsi que des hommes. Les nouvelles se succèdent dans un ordre qui n’est pas nécessairement chronologique, et permettent de découvrir par différents côtés la destinée de Mowgli petit d’homme, son éducation, la vie sociale du monde des animaux, et les lois de la Jungle auxquelles tous sont soumis, les hommes aussi.";153;"BOOK";"Juvenile Fiction";"NOT_MATURE";FALSE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=oJc3DwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=262&source=gbs_api";"https://play.google.com/store/books/details?id=oJc3DwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-oJc3DwAAQBAJ";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=oJc3DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=oJc3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"263";"Le suspendu de Conakry";"Jean-Christophe Rufin";"Flammarion";"2018-03-28T00:00:00+02:00";"Comment cet Aurel Timescu peut-il être Consul de France ? Avec son accent roumain, sa dégaine des années trente et son passé de pianiste de bar, il n’a pourtant rien à faire au Quai d’Orsay. Il végète d’ailleurs dans des postes subalternes. Cette fois, il est en Guinée, lui qui ne supporte pas la chaleur. Il prend son mal en patience, transpire, boit du tokay et compose des opéras... Quand, tout à coup, survient la seule chose au monde qui puisse encore le passionner : un crime inexpliqué. Suspendu, ce plaisancier blanc ? À quoi ? Au mât de son voilier, d’accord. Mais avant ? Suspendu à des événements mystérieux. À une preuve d’amour qui n’arrive pas. À un rêve héroïque venu de très loin... En tout cas, il est mort. Son assassinat resterait impuni si Aurel n’avait pas trouvé là l’occasion de livrer enfin son grand combat. Contre l’injustice. Avec tout son talent d’écrivain (Rouge Brésil, prix Goncourt 2001, Le Collier rouge, Immortelle randonnée...) et son expérience de diplomate (comme ambassadeur de France au Sénégal), Jean-Christophe Rufin donne vie à Aurel et nous le présente dans une première histoire. Ne nous y trompons pas : suivre cet anti-héros au charme désuet est un plaisir de lecture mais aussi un moyen de découvrir les secrets les mieux gardés de la vie internationale.";315;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=eNJJDwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=263&source=gbs_api";"https://play.google.com/store/books/details?id=eNJJDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-eNJJDwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=eNJJDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=eNJJDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"264";"Après la fin";"Barbara ABEL";"12-21";"2013-11-14";"Ils sont ensemble depuis presque vingt ans. Ils ont connu le meilleur comme le pire. Mais aujourd'hui leur couple bat de l'aile et élever leur ado de 15 ans n'est pas une partie de plaisir. Cette histoire pourrait être celle de n'importe qui. Si leur fils n'était pas leur fils adoptif. S'il n'avait pas été le meilleur ami de leur enfant, mort dans un tragique accident à l'âge de 7 ans. S'ils ne vivaient pas là où s'est suicidé le père biologique de leur garçon. Et si une nouvelle voisine ne s'était pas installée dans leur ancienne maison. Cette histoire n'est pas celle de n'importe qui. C'est celle de Tiphaine et Sylvain qui vivent dans un monde où l'ennemi est partout. Chez les voisins, juste de l'autre côté de la haie. Dans les maisons, derrière les portes, dans le jardin. Et peut-être au sein même des couples. Ne vous y trompez pas, on n'est pas toujours à l'abri sous son propre toit. Bienvenue en Enfer, vous verrez combien, parfois, il peut être cosy... ""Barbara Abel n'a pas son pareil pour distiller l'angoisse, manipuler le lecteur, multiplier les rebondissements... jusqu'à la conclusion, noire à souhait."" Avantages";269;"BOOK";"Fiction";"NOT_MATURE";TRUE;"0.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=QSDGAQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=264&source=gbs_api";"https://play.google.com/store/books/details?id=QSDGAQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-QSDGAQAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=QSDGAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=QSDGAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"265";"Into the Wild";"Jon KRAKAUER";"Presses de la Cité";"2013-11-14";"En 1992, le cadavre d'un jeune homme est découvert dans un bus abandonné en Alaska, au pied du mont McKinley, loin de tout lieu habité. Fils de bonne famille, Chris McCandless aurait dû en toute logique devenir un Américain bien tranquille à l'avenir sans surprise. Mais, dès l'obtention de son diplôme universitaire, il décide de partir à l'aventure. Après avoir fait don de ses économies à une oeuvre humanitaire, il entame son périple sous un nom d'emprunt avec sa vieille voiture, qu'il abandonnera un peu plus tard. Il sillonne le sud des Etats-Unis, subsistant grâce à de menus travaux, avant de réaliser son grand projet: s'installer au coeur de l'Alaska, seul, en communion avec la nature. Mais on ne s'improvise pas trappeur, ni homme des bois... Ce parcours dramatique d'un jeune homme qui a voulu vivre jusqu'au bout son impossible idéal est retracé par Jon Krakauer, l'auteur du best-seller Tragédie à l'Everest. Livre-culte dans le monde entier, Into the Wild a d'emblée fasciné Sean Penn, qui en a réalisé une adaptation cinématographique applaudie par la critique américaine.";217;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.2.1.0.preview.3";"fr";"http://books.google.fr/books?id=mYz3AQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=265&source=gbs_api";"https://play.google.com/store/books/details?id=mYz3AQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-mYz3AQAAQBAJ";NA;NA;"Voyage au bout de la solitude";TRUE;TRUE;"http://books.google.com/books/content?id=mYz3AQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=mYz3AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"266";"Un irrésistible séducteur";"Kathryn Ross";"Harlequin";"2012-02-01";"Alors qu’elle espérait interviewer le célèbre milliardaire Marco Lombardi, Isobel comprend bientôt, stupéfaite, qu’elle a été prise au piège ! Car sous le prétexte de lui accorder un entretien exclusif, le milliardaire l’a contrainte à monter à bord de son jet privé pour l’emmener en Italie. Sans doute espère-t-il ainsi l’empêcher d’enquêter plus avant sur les affaires qu’il mène actuellement, et qu’il voudrait garder secrètes ? Furieuse à l’idée de passer plusieurs jours en tête-à-tête avec ce monstre d’arrogance, Isobel découvre pourtant très vite qu’il va lui falloir réviser toutes ses certitudes...";160;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.7.6.0.preview.3";"fr";"http://books.google.fr/books?id=qVqLhvzLBEsC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=266&source=gbs_api";"https://play.google.com/store/books/details?id=qVqLhvzLBEsC&source=gbs_api";"https://market.android.com/details?id=book-qVqLhvzLBEsC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=qVqLhvzLBEsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=qVqLhvzLBEsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"267";"Même le silence a une fin";"Ingrid Betancourt";"Versilio";"2012-04-20T00:00:00Z";""" Enchaînée par le cou à un arbre, privée de toute liberté, celle de bouger, de s'asseoir, de se lever ; celle de parler ou de se taire ; celle de boire ou de manger ; et même la plus élémentaire, celle d'assouvir les besoins de son corps... J'ai pris conscience – après de longues années – que l'on garde tout de même la plus précieuse de toutes, la liberté que personne ne peut jamais vous ôter : celle de décider qui l'on veut être. "" "" Enchaînée par le cou à un arbre, privée de toute liberté, celle de bouger, de s'asseoir, de se lever ; celle de parler ou de se taire ; celle de boire ou de manger ; et même la plus élémentaire, celle d'assouvir les besoins de son corps... J'ai pris conscience – après de longues années – que l'on garde tout de même la plus précieuse de toutes, la liberté que personne ne peut jamais vous ôter : celle de décider qui l'on veut être. "" Même le silence a une fin raconte les six ans et demi de captivité d'Ingrid Betancourt dans la jungle colombienne aux mains des FARC. Récit intime d'une aventure qui ne ressemble à aucune autre, voyage hanté, palpitant du début à la fin, c'est aussi une méditation sur la condition des damnés – et sur ce qui fonde la nature humaine.";661;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.6.7.0.preview.3";"fr";"http://books.google.fr/books?id=7jzx4NKVw2gC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=267&source=gbs_api";"https://play.google.com/store/books/details?id=7jzx4NKVw2gC&source=gbs_api";"https://market.android.com/details?id=book-7jzx4NKVw2gC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=7jzx4NKVw2gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=7jzx4NKVw2gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"268";"Spring girls";"Anna Todd";"Hugo Roman";"2017-11-02";"Un best-seller américain adapté et modernisé par Anna Todd. Les quatre filles de l'officier Spring vivent avec leur mère, Meredith, sur la base militaire de Fort Cyprus, près de la Nouvelle-Orléans, alors que leur père est en mission en Irak. Durant les vacances de Noël, Meg, l'aînée des Spring qui espère la demande en mariage de son petit ami militaire, est perturbée par le retour d'un ancien "" ami "". Sa cadette Jo, 17 ans, ambitieuse et révoltée, se découvre de nombreuses affinités avec le nouveau voisin, Laurie. Amy, la plus jeune des sœurs, peste contre leurs problèmes d'argent et l'absence de cadeaux sous le sapin tandis que Beth, calme et discrète, fait de son mieux pour seconder leur mère à la maison. Entre premiers émois amoureux, trahisons entre amis et difficultés financières, le quotidien de cette famille américaine est jalonné de problèmes auxquels les quatre sœurs font face chacune à leur manière. Dans cette période riche en changements, les Spring Girls parviendront-elles à trouver leur place dans le monde ? Anna Todd revisite les Quatre filles du docteur March et réussit le tour de force de rendre hommage à l'œuvre de Louisa May Alcott en l'adaptant aux questionnements et aux mœurs du xxie siècle. Une histoire intemporelle, pour des lectrices libres et modernes.";359;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.2.2.0.preview.3";"fr";"http://books.google.fr/books?id=g8A6DwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=268&source=gbs_api";"https://play.google.com/store/books/details?id=g8A6DwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-g8A6DwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=g8A6DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=g8A6DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"269";"Les Derniers jours de Rabbit Hayes";"Anna MCPARTLIN";"Cherche Midi";"2016-02-18";"On ne profite jamais mieux du présent qu'au moment de s'en aller. Quand Mia, surnommée affectueusement Rabbit, entre en maison de repos, elle n'a plus que neuf jours à vivre. Tous ses proches sont présents à ses côtés pour la soutenir. Jack et Molly, ses parents, incapables de dire adieu à leur enfant, Davey et Grace, son frère et sa sœur, qui la considèrent toujours comme la petite dernière de la famille, Juliet, sa fille de 12 ans qu'elle élève seule, et enfin Marjorie, sa meilleure amie et confidente. Au fur et à mesure que les jours passent et que l'espoir de la sauver s'amenuise, sa famille et ses amis sont amenés à s'interroger sur leur vie et la manière dont ils vont continuer sans celle qui leur apporte tant. Car, si Rabbit a elle-même perdu la bataille, celle-ci ne fait que commencer pour son entourage. Anna McPartlin nous fait partager ces neuf journées si spéciales dans la vie de Rabbit et de ses proches. Mélancolique et drolatique à la fois, Les Derniers Jours de Rabbit Hayes nous entraîne dans un voyage émotionnel intense. À travers une galerie de personnages touchants, ce récit sur le deuil déborde d'un optimisme rare et nous rappelle que, quelles que soient les circonstances, il y a toujours de la lumière au bout du tunnel.";279;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.2.1.0.preview.3";"fr";"http://books.google.fr/books?id=5NcaCwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=269&source=gbs_api";"https://play.google.com/store/books/details?id=5NcaCwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-5NcaCwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=5NcaCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=5NcaCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"270";"Le bonheur conjugal";"Tahar Ben Jelloun";"Editions Gallimard";"2012-08-22T00:00:00+02:00";"Casablanca, début des années 2000. Un peintre, au sommet de sa gloire, se retrouve du jour au lendemain cloué dans un fauteuil roulant, paralysé par une attaque cérébrale. Sa carrière est brisée et sa vie brillante, faite d'expositions, de voyages et de liberté, foudroyée. Muré dans la maladie, il rumine sa défaite, persuadé que son mariage est responsable de son effondrement. Aussi décide-t-il, pour échapper à la dépression qui le guette, d'écrire en secret un livre qui racontera l'enfer de son couple. Un travail d'auto-analyse qui l'aidera à trouver le courage de se libérer de sa relation perverse et destructrice. Mais sa femme découvre le manuscrit caché dans un coffre de l'atelier et décide de livrer sa version des faits, répondant point par point aux accusations de son mari. Qu'est-ce que le bonheur conjugal dans une société où le mariage est une institution? Souvent rien d'autre qu'une façade, une illusion entretenue par lâcheté ou respect des convenances. C'est ce que raconte ce roman en confrontant deux versants d'une même histoire.";365;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.21.18.0.preview.3";"fr";"http://books.google.fr/books?id=dVqFVQ7i7KgC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=270&source=gbs_api";"http://books.google.fr/books?id=dVqFVQ7i7KgC&dq=subject:Fiction&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_bonheur_conjugal.html?hl=&id=dVqFVQ7i7KgC";4;1;NA;TRUE;TRUE;"http://books.google.com/books/content?id=dVqFVQ7i7KgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=dVqFVQ7i7KgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"271";"Allez tous vous faire enculer";"Mathieu MADENIAN";"First";"2017-01-19";"Plus qu'un livre... un cri ! "" Allez tous vous faire enculer. "" On le pense souvent... Mathieu Madénian se lâche pour vous et dénonce, avec son sens aiguisé de la formule, plus de 1 000 personnes et petites choses du quotidien qui nous agacent un peu ou nous pourrissent carrément la vie : Les banquiers qui te demandent de leur faire confiance mais qui attachent leur stylo avec une petite chaîne. Les gens qui disent "" lol "" à l'oral au lieu de rire. Les gens qui n'en ont que pour une seconde. Les piétons qui traversent au rouge et qui te regardent en te faisant stop de la main : mec tu n'as pas de supers pouvoirs ! Je peux t'écraser si je veux !!! Le mec chez Facebook qui s'est dit que ce serait sympa de nous proposer notre ex en ami. Les pilotes d'Air France qui se rendent toujours compte qu'ils ont des revendications salariales pile le premier jour des départs en vacances.";53;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.3.2.0.preview.3";"fr";"http://books.google.fr/books?id=JHW1DQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=271&source=gbs_api";"https://play.google.com/store/books/details?id=JHW1DQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-JHW1DQAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=JHW1DQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=JHW1DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"272";"La délicatesse du homard";"Laure Manel";"Michel Lafon";"2017-05-04";"Derrière la carapace, il y a une délicatesse subtile et insoupçonnée... François, directeur d'un centre équestre en Bretagne, découvre, lors d'une promenade à cheval sur la plage, une jeune femme inconsciente au pied d'un rocher. Plutôt que d'appeler les secours, il décide sans trop savoir pourquoi de la ramener chez lui pour la soigner. À son réveil, l'inconnue paraît en bonne santé, mais peu encline à parler. Elle déclare s'appeler Elsa mais refuse de répondre à tout autre question. Commence alors entre le célibataire endurci et cette âme à vif une étrange cohabitation, où chacun se dévoile peu à peu à l'autre sans pour autant totalement révéler les secrets qui le rongent. Et même si le duo en s'apprivoisant s'apaise, leur carapace peine à se fendre... Qui est Elsa et quelle vie est-elle en train de fuir ? Plongez dans les eaux vives et profondes de ce roman émouvant. COUPS DE COEUR LIBRAIRES ""Un premier roman tout en finesse"" Le renard qui lit - Chalonnes ""Ce livre est sublime, il prend aux tripes"" Fnac Grenoble ""Sans aucun doute, le roman de vos prochaines vacances"" Librairie Contact, Angers COUPS DE COEUR BLOGUEURS Laure Manel sait écrire avec justesse et beauté. Lectures de Meuraie L'écriture de Laure Manel est un véritable petit bijou ! La Dory qui lit Votre coup de coeur de l'été Ma bibliothèque bleue";281;"BOOK";"Fiction";"NOT_MATURE";TRUE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=T6K6DgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=272&source=gbs_api";"https://play.google.com/store/books/details?id=T6K6DgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-T6K6DgAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=T6K6DgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=T6K6DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"273";"La Symphonie du hasard -";"Douglas KENNEDY";"Belfond";"2018-03-15";"Fresque à l'ampleur inédite, La Symphonie du hasard couvre vingt ans d'histoire américaine. Dans le bouillonnement social, culturel et politique des sixties-seventies, de New York à Dublin en passant par l'Amérique latine, un roman-fleuve, porté par un souffle puissant. Pas évident d'échapper à sa famille, a fortiori quand cette dernière est en conflit permanent, avec une fâcheuse tendance à se mettre dans des situations compliquées. Alice Burns, elle, a choisi une solution radicale : mettre un océan entre elle et les siens et poursuivre ses études en Irlande. D'abord déstabilisée par l'accueil quelque peu revêche des Dublinois, elle se surprend à prendre goût à une existence simple, plus sereine. Et sa rencontre avec Ciaran pourrait même lui laisser entrevoir la possibilité d'une autre vie. Mais alors que résonnent les premiers échos des exactions de l'IRA, voici que resurgit une vieille connaissance, et avec elle un passé qu'Alice aurait préféré oublier à jamais...";234;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.2.2.0.preview.3";"fr";"http://books.google.fr/books?id=xJxLDwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=273&source=gbs_api";"https://play.google.com/store/books/details?id=xJxLDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-xJxLDwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=xJxLDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=xJxLDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"274";"Où es-tu ?";"Marc Levy";"Versilio";"2012-04-20T00:00:00Z";"Il avait rêvé d'un amour idéal, elle l'aimait... tout simplement. Adolescents, ils représentaient tout l'un pour l'autre. Avec l'optimisme de leur jeunesse, ils se sont promis de s'aimer pour toujours – quand bien même le destin devrait les séparer. Et la vie va les écarter l'un de l'autre comme deux étoiles soumises aux lois de la gravitation. Elle affrontera la violence des ouragans en Amérique centrale, tandis qu'il réussira à Manhattan. À l'exception de quelques rencontres furtives à l'aéroport de Newark, ils ne sauront de leurs vies réciproques que ce que disent les lettres qu'ils vont s'écrire pendant des années. Sans jamais que se brise le lien qui les unit... Philip avait alors promis à Susan qu'il serait toujours là s'il lui arrivait quelque chose. Il ne pouvait pas savoir que cette promesse allait profondément bouleverser sa vie. Que pour l'honorer, il devrait ouvrir son cœur à l'inconnu... Classé sur les listes des best-sellers plus de 70 semaines, Et si c'était vrai..., le premier livre de Marc Levy, fut le roman le plus vendu en France en 2000. Dans ce nouveau roman, différent dans son esprit et dans sa construction, on retrouve les thèmes qui ont bouleversé l'immense public de Marc Levy: la complexité des rapports humains, la force irréductible des attachements sincères, le prix à payer pour garder le respect de soi et des autres. Où es-tu ? est un récit aussi haletant qu'émouvant, dans lequel on va de surprises en révélations, et qui nous mène, avec ses protagonistes, vers l'accomplissement de soi.";180;"BOOK";"Fiction";"NOT_MATURE";TRUE;"0.8.8.0.preview.3";"fr";"http://books.google.fr/books?id=MYvsCn9TygYC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=274&source=gbs_api";"https://play.google.com/store/books/details?id=MYvsCn9TygYC&source=gbs_api";"https://market.android.com/details?id=book-MYvsCn9TygYC";4,5;15;NA;TRUE;TRUE;"http://books.google.com/books/content?id=MYvsCn9TygYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=MYvsCn9TygYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"275";"Faire des sciences avec Star Wars";"Roland Lehoucq";"Le Bélial";"2017-10-26T00:00:00+02:00";"Percer les secrets de la Force. Pénétrer les arcanes de l’étoiles de la mort et de la base Starkiller, et découvrir le mystère caché derrière leur terrible pouvoir destructeur. Construire son propre sabre-laser. Décortiquer le propulseur ionique équipant aussi bien les intercepteurs impériaux TIE que les fameux chasseurs Ailes-A de la rébellion. Visiter Tatooine et son étoile double, les glaces de Hoth, les anneaux de Geonosis, la planète océan Kamino ou l’infernale Mustafar...";97;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.2.3.0.preview.3";"fr";"http://books.google.fr/books?id=kxI4DwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=275&source=gbs_api";"https://play.google.com/store/books/details?id=kxI4DwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-kxI4DwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=kxI4DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=kxI4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
